gender,age_category,married,state,number_of_referals_group,tenure,value_deal,phone_service,multiple_lines,internet_service,contract,paperless_billing,payment_method,internet_type_fill,online_security_fill,online_backup_fill,device_protection_plan_fill,premium_support_fill,streaming_tv_fill,streaming_movies_fill,streaming_music_fill,unlimited_data_fill,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_status
0,1,0,16,3,1,5,1,0,1,1,1,0,2,1,0,1,0,1,1,1,1,10045,38017,0,0,147966,528136,0
1,5,1,15,3,2,5,1,0,1,2,0,0,1,1,0,1,0,1,0,0,1,664,128605,0,0,57836,186441,0
0,4,0,18,3,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,823,598055,0,140,210888,822943,0
0,1,1,9,3,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,586,30686,0,0,36465,343325,0
1,4,0,19,3,0,5,1,1,1,2,1,0,2,0,1,1,0,1,0,0,1,9575,57429,0,0,21132,78561,1
1,2,0,19,1,0,5,1,1,1,0,0,1,2,1,0,0,1,0,1,1,1,9765,668785,0,0,117647,786432,0
0,2,1,7,1,0,3,1,1,1,2,1,0,1,1,0,0,0,0,1,1,1,6465,99455,0,0,71355,17081,1
1,0,1,21,1,2,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,197,13025,0,0,9256,22281,0
0,3,1,10,3,0,3,1,0,1,2,1,0,2,0,0,0,0,1,1,1,0,911,11357,0,80,7059,128629,1
0,0,1,21,3,2,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,8595,31101,0,0,308,34181,1
0,3,0,12,3,2,1,1,1,1,0,1,0,2,1,1,1,0,1,1,1,1,10775,633275,0,0,27086,904135,0
1,3,0,15,0,0,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,2025,81475,0,0,40052,121527,0
0,5,1,2,3,0,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,755,189395,0,0,2862,218015,1
1,2,0,9,1,0,5,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,251,185785,0,0,256464,442249,0
0,3,0,5,1,1,3,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,5625,12922,0,100,16896,156116,0
1,3,0,15,1,1,5,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,714,44873,0,0,8711,53584,0
0,1,0,8,1,0,5,1,1,1,1,0,0,2,0,1,1,1,1,1,1,1,10925,77077,0,0,211438,982208,0
1,2,1,17,1,1,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2075,7399,0,0,6272,13671,0
1,5,0,6,1,2,5,1,0,1,2,0,0,0,1,0,1,0,1,0,0,1,664,9455,0,0,1114,10569,1
1,0,0,12,2,1,3,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,261,22555,0,0,1857,41125,0
0,1,0,17,3,0,3,1,0,1,0,0,0,2,0,0,1,1,1,1,1,1,986,170495,0,0,918,179675,1
0,5,0,7,0,2,3,1,0,1,2,1,0,2,0,1,0,0,1,1,0,1,9475,22936,0,0,71691,301051,1
1,4,0,9,0,0,5,1,0,1,2,1,1,2,0,1,1,0,1,1,1,1,993,243135,0,0,107904,351039,1
0,5,1,21,0,2,2,1,1,1,2,1,0,2,0,1,1,0,1,1,0,1,10615,31525,0,0,27076,342326,1
0,0,1,0,1,2,5,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,721,249515,0,0,35385,2849,0
0,1,0,15,3,2,4,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,7925,2676,0,10,14928,42688,1
0,1,1,19,1,2,1,1,0,1,2,1,0,2,0,0,0,0,0,0,0,1,6975,35577,0,0,5105,40682,0
1,1,1,11,3,0,5,1,0,1,2,1,0,1,0,0,0,0,1,0,0,1,-10,60815,0,0,4862,109435,0
0,5,0,18,0,2,5,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,513,41935,0,0,7707,49642,0
1,1,1,1,3,2,5,1,0,1,0,1,1,2,1,1,1,1,0,0,0,1,901,454945,0,0,7685,531795,0
1,5,1,18,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8955,644885,0,0,41544,686429,0
0,3,1,1,3,0,5,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,3615,243445,0,0,0,243445,0
0,3,1,12,1,0,5,1,1,1,1,1,0,2,0,0,1,1,1,1,1,0,1043,71885,0,30,3822,76007,0
0,2,0,6,2,1,0,1,1,1,0,1,0,2,0,1,1,0,1,1,1,1,10135,732315,0,0,33192,1064235,0
0,1,0,10,1,0,5,1,1,1,2,0,1,2,1,1,0,0,0,0,0,0,8425,38476,0,100,199042,593802,0
1,1,1,21,3,1,5,0,0,1,2,0,0,1,1,1,0,0,0,0,1,1,3505,162025,0,0,0,162025,0
0,1,1,0,3,1,3,1,1,1,2,1,0,2,0,0,0,0,0,1,1,0,8655,10669,0,110,225,14019,0
0,1,0,7,1,0,3,1,0,1,2,0,1,1,0,0,0,1,0,0,0,1,50,100305,281,0,9962,199644,0
1,2,1,13,3,0,5,1,0,1,2,0,0,2,0,0,0,0,0,0,0,1,71,67255,835,0,22068,88488,1
0,3,0,15,2,1,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2025,38365,0,0,35283,73648,0
0,3,1,13,0,2,5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,202,27325,0,0,34541,61866,0
1,5,0,19,3,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,7975,44382,0,0,5187,49569,0
0,1,0,9,2,1,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1995,12448,0,0,297352,421832,0
1,2,0,15,3,2,5,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,702,289455,0,0,56416,345871,0
1,2,1,15,1,1,5,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,4935,351525,0,100,0,361525,1
0,1,1,1,0,0,4,1,1,1,2,0,0,1,0,0,1,0,0,0,0,1,5435,5435,0,0,2539,7974,1
1,0,1,18,2,0,2,1,1,1,2,0,1,0,1,0,1,1,0,0,0,0,6525,19943,0,120,96534,307964,1
0,4,1,9,0,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,2065,15895,0,0,3507,19402,0
0,0,0,17,3,2,5,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,437,26183,0,0,0,26183,0
0,3,1,0,3,2,5,1,1,1,2,1,0,2,0,0,1,1,0,0,0,1,843,35884,0,0,45066,403906,1
0,1,0,9,3,1,3,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,251,42845,1457,0,71208,112596,0
1,3,0,21,0,0,2,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,599,16547,0,0,31696,197166,0
1,4,0,0,3,2,5,1,1,1,2,1,0,2,0,1,1,0,0,1,0,1,959,65032,0,0,133756,784076,0
0,3,0,6,1,1,5,1,1,1,2,1,0,2,0,1,0,0,1,1,1,1,9935,474915,0,0,147345,62226,1
0,1,0,12,3,1,4,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,4795,4795,0,0,4623,9418,0
0,2,1,2,3,0,4,1,0,1,2,1,2,2,0,0,0,0,0,0,0,1,7155,7155,0,0,1727,8882,1
0,0,1,15,1,2,5,1,1,1,1,1,0,2,1,0,1,0,1,1,1,0,10555,754225,0,10,59976,815201,0
0,4,1,19,2,2,0,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,11505,80166,0,0,332422,1134082,0
1,3,0,5,1,0,4,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,7495,7495,0,0,3007,10502,1
0,1,1,2,3,0,5,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,445,9005,0,0,6174,15179,0
1,2,1,3,2,2,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,598,345745,3501,0,127344,469588,0
0,4,0,7,3,2,2,1,1,1,2,1,1,2,0,0,0,1,1,1,0,1,1013,28122,0,0,46004,327224,1
0,3,0,18,3,1,2,1,1,1,2,1,0,2,0,1,1,0,1,1,1,1,10465,254245,0,0,72,261445,1
0,4,1,15,3,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,263,124505,0,0,99504,224009,0
0,2,1,17,3,0,5,1,0,1,0,0,0,2,0,0,0,0,1,1,1,1,889,4968,0,0,72632,569432,0
1,2,0,19,3,1,4,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,203,4025,0,0,1454,5479,0
1,0,0,7,0,2,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,6965,344215,0,0,716,415815,0
0,0,0,21,1,2,1,1,0,1,1,1,0,2,0,1,1,1,1,1,1,1,1044,49042,0,0,26956,517376,0
0,6,1,0,1,0,5,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,693,18131,0,0,96475,277785,0
0,0,1,0,1,2,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1965,1965,0,0,2788,4753,0
0,3,1,19,3,1,5,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,198,19825,0,0,284,22665,0
0,1,1,19,3,0,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,2015,98295,0,0,161664,259959,0
0,0,0,6,1,1,5,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,2005,7545,0,0,11355,189,0
0,3,1,17,3,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,2065,121845,0,0,6913,190975,0
0,2,1,4,1,1,5,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,675,154405,0,0,4356,197965,1
0,2,1,12,2,0,1,1,1,1,0,1,0,2,1,1,1,0,1,1,1,1,11015,644805,0,0,133989,778794,1
1,2,0,10,1,0,5,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,343,100475,0,0,0,100475,0
0,4,0,7,1,1,5,1,1,1,2,1,0,2,0,1,1,0,1,0,0,1,9555,39306,0,0,96138,489198,0
0,2,0,0,0,2,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1955,12456,0,0,67221,191781,0
0,4,0,9,3,0,5,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,598,324645,0,0,124308,448953,0
0,5,1,21,3,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,827,58312,0,0,266463,849583,0
1,2,0,21,1,2,5,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1131,82485,0,0,189504,1014354,0
0,4,0,18,0,2,5,1,1,1,1,1,0,2,1,0,0,0,0,1,1,1,9085,64701,0,0,2695,91651,0
0,2,1,12,1,2,5,1,1,1,1,0,0,2,1,0,0,0,1,1,1,1,9915,687535,0,0,312915,100045,0
0,6,1,5,2,0,5,1,1,1,2,1,0,2,0,0,0,0,0,1,0,1,82,11272,0,0,5785,118505,1
0,3,0,15,3,2,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4385,4385,0,10,159,6975,0
1,3,0,19,0,2,4,1,0,1,2,1,0,1,0,0,0,1,0,0,0,1,508,28805,0,0,13146,41951,1
0,4,0,17,3,2,5,1,1,1,2,1,0,2,0,1,1,0,1,1,1,1,10585,223965,0,0,5758,281545,1
1,0,1,19,0,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,6515,468175,47,0,288473,756178,0
0,4,1,18,1,0,5,1,1,1,0,1,0,2,0,1,1,1,1,1,1,1,10925,81098,0,0,224136,1035116,1
1,4,0,4,1,2,5,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,558,22833,0,50,11424,34757,0
1,3,0,19,1,2,5,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,511,71115,0,0,46695,11781,0
0,4,1,21,0,1,4,1,0,1,2,1,1,2,0,0,0,0,0,0,0,1,698,1347,0,0,7544,21014,1
1,1,0,18,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,2545,186645,0,0,486,235245,0
0,0,0,9,1,2,5,1,0,1,2,1,1,2,0,0,0,0,0,0,1,1,7135,7135,0,0,3528,10663,1
0,1,1,16,2,1,1,1,1,1,0,1,1,2,0,0,1,0,1,1,1,1,10075,5985,0,0,21204,619704,0
1,4,0,12,3,1,5,1,1,1,0,1,0,2,0,0,1,0,1,1,1,1,999,624135,0,0,210694,834829,0
0,2,0,12,1,2,5,0,0,1,2,1,0,1,0,0,1,0,1,1,1,1,4875,6334,0,0,0,6334,1
1,1,0,15,2,1,4,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,4475,4475,0,10,1857,7332,0
0,5,0,7,3,2,4,1,1,1,2,1,0,2,0,0,0,0,0,1,0,1,8455,64685,0,0,15001,79686,1
0,2,0,17,3,1,5,1,0,0,2,1,2,2,0,0,0,0,0,0,0,1,205,776,0,0,1452,9212,0
1,3,1,21,1,2,5,0,0,1,2,0,1,1,1,0,0,1,0,1,1,1,458,1147,0,0,0,1147,0
1,2,0,17,1,2,5,1,1,1,0,0,1,2,0,1,1,1,0,1,1,0,10055,283045,0,100,144768,437813,0
0,3,0,21,2,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,-9,52055,0,0,119313,171368,0
0,5,0,19,2,1,5,1,0,1,2,1,2,2,0,1,0,0,0,0,0,1,764,764,0,0,4116,11756,1
0,4,1,17,0,1,2,1,0,1,2,1,0,2,0,1,0,0,0,1,1,1,8385,267415,1137,0,37293,303571,0
0,0,0,8,0,2,5,1,0,1,2,1,2,2,0,1,0,0,0,1,1,1,843,185565,0,0,63954,249519,1
0,3,1,9,3,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,253,67635,0,0,13925,8156,1
1,4,0,9,3,0,5,1,0,1,2,1,0,2,0,0,0,0,0,0,0,0,6985,6985,0,40,4345,1533,1
0,3,0,19,1,1,5,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,8065,554255,0,0,278484,832739,0
0,2,1,4,3,1,5,1,1,1,0,1,1,2,0,1,1,0,1,1,1,1,10405,341685,0,0,45472,387157,0
1,5,1,17,2,1,2,1,1,1,1,1,0,2,0,0,1,1,1,0,0,1,966,287795,0,0,47585,33538,0
1,0,0,11,3,2,5,1,0,1,0,0,0,2,1,0,1,0,1,1,1,1,1003,524445,0,0,41548,565993,0
0,3,0,11,0,1,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,197,1178,0,0,9216,20996,0
0,0,0,19,1,2,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,20,9359,0,0,46896,140486,0
0,2,0,19,1,0,5,1,0,1,0,1,0,2,1,0,1,1,1,1,1,0,10375,336105,0,100,51678,397783,1
0,2,1,18,3,2,5,1,0,1,2,1,0,2,0,0,0,0,1,0,0,0,8055,8055,0,60,593,14648,0
0,3,1,11,0,0,5,1,0,1,2,0,1,2,0,0,0,0,0,0,0,0,7095,176735,0,20,62275,24101,1
0,2,1,2,2,0,5,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,3575,249225,0,150,0,264225,0
0,4,0,18,3,0,4,1,0,1,0,1,0,2,0,0,1,0,1,0,0,0,8435,60965,2917,10,18403,77451,0
1,3,0,15,3,0,5,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,26,68405,0,0,87022,155427,0
0,5,1,6,0,2,5,1,1,1,2,1,1,2,0,0,0,0,1,0,0,1,8315,44605,0,0,20915,6552,1
0,2,0,18,1,2,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,662,469255,0,0,262913,732168,0
1,1,1,17,3,0,1,1,1,1,2,1,0,2,1,0,0,0,1,1,1,1,-3,549705,0,0,69483,619188,0
0,1,0,16,2,2,0,1,1,1,1,1,0,2,0,1,1,1,1,1,1,1,1084,77195,0,0,76896,848846,0
0,1,0,19,1,2,5,0,0,1,2,0,2,1,0,0,0,0,0,0,1,1,252,252,0,0,0,252,1
1,1,0,5,1,1,4,1,1,1,2,1,0,2,0,0,1,0,1,0,0,1,9045,59345,0,0,25137,84482,1
1,2,1,15,1,1,5,1,0,1,2,0,0,2,1,1,0,0,0,0,0,1,8105,513535,0,0,316736,830271,0
0,2,1,18,1,2,4,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,453,19695,0,0,1596,35655,1
1,3,0,9,1,1,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,193,283,0,0,3158,5988,1
0,3,0,15,1,1,3,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,649,68555,0,0,3745,106005,0
0,4,1,21,1,2,5,0,0,1,2,1,0,0,1,1,0,0,0,0,0,1,3515,105105,0,0,0,105105,0
1,2,1,16,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,894,559765,0,0,280665,84043,0
0,1,0,2,1,1,5,1,0,1,2,0,1,0,0,0,0,1,0,0,0,1,4905,4905,0,0,2577,7482,0
0,3,0,9,0,0,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,731,41449,0,0,49115,463605,0
0,3,1,20,0,2,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2035,69765,4507,0,7955,73213,0
0,0,0,9,0,1,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,4435,4435,0,0,4042,8477,1
0,5,0,4,0,1,5,1,1,1,0,0,1,2,1,1,0,0,0,1,1,0,95,359125,0,70,189316,555441,0
0,0,0,17,3,2,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,201,1844,0,0,1404,3248,0
0,6,1,16,1,2,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,7535,7535,0,0,2849,10384,1
0,5,1,17,3,0,5,1,1,1,2,1,0,2,0,0,0,0,1,1,0,1,9615,15292,0,0,620,21492,1
0,5,1,0,2,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2485,95575,0,0,0,95575,0
0,6,0,6,0,2,4,1,0,1,2,1,0,2,0,1,0,0,0,0,0,0,746,23905,0,30,11853,38758,0
0,1,1,15,0,0,1,1,0,1,0,1,2,1,1,0,1,0,1,0,0,1,643,34106,0,0,21944,363004,0
0,3,0,16,3,0,4,1,0,1,2,1,1,1,0,0,0,0,1,0,0,1,547,16945,0,0,864,17809,1
1,2,1,9,3,0,5,1,1,1,2,1,0,2,1,0,0,0,0,0,0,1,798,452685,0,0,131718,584403,0
0,4,0,7,3,2,5,1,0,1,2,1,0,2,0,0,0,0,1,0,0,1,791,791,0,0,423,1214,1
1,1,0,7,1,1,5,1,0,1,2,1,1,2,0,1,0,0,1,1,1,1,961,36468,0,0,80808,445488,0
1,1,1,7,2,0,5,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1,4485,4354,0,0,4958,9312,1
0,4,0,9,0,0,2,1,1,1,2,1,0,2,0,0,0,0,1,1,1,1,954,34742,0,0,146088,493508,0
0,4,1,17,1,2,5,1,1,1,1,1,0,2,1,1,0,0,0,1,1,1,9685,521965,0,0,261352,783317,0
0,2,1,19,3,1,5,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1935,4635,0,0,8868,13503,0
0,2,0,2,1,2,4,1,0,1,2,0,0,2,0,0,0,0,0,1,1,1,7865,7865,0,0,4609,12474,1
0,0,1,0,2,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,199,79115,2017,0,187278,264376,0
1,2,1,17,0,0,5,1,1,1,1,1,0,2,1,0,1,1,1,1,1,1,10895,40255,0,0,70245,472795,0
0,5,0,5,1,1,5,1,0,1,2,1,0,2,0,0,0,0,1,1,1,0,905,120115,2984,140,33943,165074,1
1,2,0,15,1,0,5,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,906,335865,896,0,164724,499693,0
1,5,0,21,0,0,5,1,1,1,0,1,0,2,1,1,1,1,1,1,1,0,1108,38363,0,110,11522,50985,0
0,0,1,17,3,2,5,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,6525,14418,0,0,3828,148008,0
1,4,0,17,3,1,5,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,256,16734,2809,0,144762,309293,0
1,2,1,0,1,0,5,0,0,1,2,0,0,1,1,0,1,0,1,1,1,1,559,218435,0,0,0,218435,1
0,3,0,18,1,1,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,1,247,7802,0,0,39168,117188,0
0,0,0,12,0,2,4,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4555,844,0,10,838,1782,0
0,2,0,16,0,2,5,1,0,1,0,0,1,2,1,1,1,0,0,1,1,0,948,313155,0,40,138784,455939,0
0,1,1,7,3,0,5,1,1,1,0,1,0,2,0,1,1,0,1,0,0,1,9365,452015,3313,0,176792,625494,0
1,2,0,21,1,1,4,1,0,1,2,0,0,2,0,0,0,0,0,0,0,1,-7,6975,0,0,2797,9772,1
0,6,1,13,0,0,5,1,1,1,2,1,1,2,1,1,0,0,1,1,1,1,1051,75481,0,0,317086,1071896,1
1,0,1,18,1,2,5,1,0,1,2,1,0,2,0,0,0,0,0,0,0,1,6925,1554,0,0,70642,226042,1
1,2,1,13,0,0,5,1,1,1,2,0,0,2,0,1,1,0,1,1,1,1,10755,36455,0,0,163977,528527,0
0,0,1,21,0,2,1,1,0,1,0,0,0,2,0,1,1,0,1,0,1,1,9095,54534,0,0,1995,74484,1
0,1,1,19,3,0,5,1,0,1,2,0,0,2,1,0,0,0,1,1,1,1,9385,162565,0,0,7667,170232,1
0,3,1,1,1,0,5,1,0,1,0,1,0,2,0,1,1,1,0,0,0,1,-2,21846,0,0,77272,295732,0
0,4,0,18,1,2,5,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,60,33161,0,0,4994,38155,0
0,2,0,5,1,1,5,1,1,1,1,1,0,2,1,1,1,0,1,1,1,1,1102,74675,0,0,125596,872346,0
0,4,1,8,1,0,5,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,5035,141135,0,150,49977,206112,0
1,2,1,15,1,1,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,203,59505,0,0,58482,117987,0
0,1,0,19,1,2,5,1,1,1,1,1,0,2,0,1,1,1,1,1,1,0,1102,76898,0,150,3857,82255,0
0,1,1,18,3,1,5,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,491,67955,0,0,14565,8252,1
0,3,0,12,1,2,4,1,0,1,2,1,0,1,0,0,1,0,0,0,0,1,5105,41505,0,0,308,44585,1
0,1,1,0,1,0,5,1,1,1,1,1,0,2,0,1,0,0,1,1,1,1,972,512945,0,0,17037,683315,0
0,4,1,17,1,2,5,1,0,1,2,1,0,2,0,0,0,0,1,1,1,1,902,177655,0,0,9938,277035,1
1,1,0,6,3,1,3,1,0,1,2,1,0,2,0,1,1,1,0,1,1,1,9495,21428,0,0,105754,320034,0
0,5,1,18,1,2,2,1,1,1,0,1,0,2,1,1,1,0,1,1,0,1,1105,28576,0,0,96552,382312,0
0,1,0,17,3,1,5,1,0,1,2,1,0,2,0,0,1,0,0,0,0,1,749,749,0,0,3525,11015,1
1,0,1,6,3,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,599,35051,0,0,284084,634594,0
0,1,0,7,1,2,5,1,1,1,2,1,0,2,0,0,0,0,0,0,0,1,759,35775,0,0,2344,59215,1
1,4,1,15,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,6495,4546,0,30,0,4576,0
0,0,1,6,3,2,5,1,0,1,2,1,1,0,0,0,0,0,1,1,1,1,647,10931,0,0,68935,178245,1
0,1,0,17,1,2,5,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,735,535775,0,0,244169,779944,0
0,1,1,5,1,2,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,448,298365,0,0,0,298365,0
0,0,1,4,0,2,4,1,1,1,2,1,0,2,0,1,1,0,1,1,1,1,1053,5452,0,0,16464,70984,1
0,1,1,11,1,1,1,1,0,1,0,1,1,2,1,1,1,0,1,0,0,1,9565,46642,0,0,14076,60718,0
0,1,0,12,1,2,5,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,251,107015,0,0,131752,238767,0
0,1,0,2,1,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,438,59265,0,0,38337,97602,0
1,2,1,2,1,0,5,1,0,1,2,1,1,2,0,1,1,0,1,0,0,1,8945,143025,0,0,50768,193793,1
1,2,1,19,2,2,4,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1955,1229,0,0,21924,34214,0
1,4,1,19,3,2,5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,197,62505,0,0,7371,136215,0
0,5,1,12,2,1,4,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,2085,2085,0,0,2286,4371,1
0,0,0,19,3,2,5,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1955,2653,0,0,54899,81429,0
0,1,1,12,1,2,4,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,45,45,0,10,4063,9563,0
0,1,0,15,0,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,854,3297,0,0,66576,396276,0
0,2,0,19,3,0,0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,11555,84253,0,0,344304,1186834,0
1,3,0,21,2,0,1,1,1,1,2,0,0,2,0,0,0,0,0,1,1,0,834,414945,2976,30,234192,649161,0
0,1,0,21,3,2,4,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,448,448,0,0,2746,7226,0
0,3,0,5,1,2,2,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,203,51125,0,0,34684,85809,0
0,0,1,9,3,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,825,52151,0,40,30875,556385,0
0,0,1,7,1,2,5,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,754,386545,0,0,5408,440625,0
0,2,1,0,1,2,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,301,16234,1172,0,0,161168,0
1,1,0,2,2,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,748,53158,0,0,5796,58954,0
0,4,1,11,0,1,3,1,0,1,2,1,1,0,0,0,1,0,1,1,1,1,678,65315,0,0,3708,102395,0
1,0,0,5,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,6565,35667,0,0,132786,489456,0
1,5,1,19,1,1,5,1,1,1,2,1,0,2,0,1,0,0,0,0,0,1,794,20505,0,0,1257,33075,1
0,0,1,19,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,853,410725,0,130,137005,56073,0
0,4,0,3,2,0,5,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,4055,59035,0,0,0,59035,0
0,1,1,19,3,2,1,1,1,1,0,1,1,2,0,1,1,1,1,1,1,1,10805,71189,0,0,26871,9806,0
0,3,0,0,3,0,5,1,0,1,2,1,1,2,0,0,1,0,1,1,1,1,947,19149,0,0,8316,27465,1
1,0,1,19,0,2,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,11655,81523,0,0,28539,110062,0
0,4,0,2,2,1,5,1,0,1,1,0,1,2,0,0,0,0,1,0,0,1,815,16255,0,0,499,21245,0
0,1,1,9,3,0,1,1,1,1,2,1,0,2,0,1,0,0,1,0,0,1,892,364575,221,0,171585,535939,0
0,2,0,0,1,1,5,1,0,1,2,1,0,2,0,0,0,0,0,0,0,1,7045,147095,0,0,3298,180075,1
0,1,0,5,3,2,4,1,1,1,2,1,0,2,0,0,0,0,1,1,1,0,9475,8899,0,30,9063,101053,1
0,2,1,15,2,0,1,1,1,1,0,1,1,2,0,1,0,1,1,1,1,1,10605,67035,0,0,9331,76366,0
1,4,0,17,3,0,5,1,1,1,2,1,1,2,0,1,0,0,0,0,0,1,8055,141165,0,0,69822,210987,0
0,2,1,8,1,2,5,1,0,1,2,1,0,2,0,0,0,0,0,1,1,1,797,797,0,0,3388,11358,1
